Date,Balance,trend,residual,quantile_10,fitted_growth
2021-08-08,19637.90119193705,17407.5963088817,2230.304883055349,15514.882111688228,17153.921102043394
2021-08-09,19672.15899897844,17411.62092713194,2260.538071846502,15518.221395037537,17158.11634141473
2021-08-10,19565.588669827583,17415.645545382173,2149.94312444541,15521.560678386848,17162.3126067925
2021-08-11,19561.953729653505,17419.670163632407,2142.2835660210985,15524.899961736159,17166.509898427626
2021-08-12,19533.223515472677,17423.694781882645,2109.528733590032,15528.23924508547,17170.708216571093
2021-08-13,19539.663229027643,17427.71940013288,2111.943828894764,15531.57852843478,17174.907561473952
2021-08-14,19442.393727937982,17431.744018383113,2010.6497095548693,15534.91781178409,17179.10793338731
2021-08-15,19356.88173923909,17435.76863663335,1921.1131026057374,15538.257095133402,17183.309332562338
2021-08-16,19397.14271573267,17439.793254883585,1957.3494608490837,15541.59637848271,17187.511759250265
2021-08-17,19536.1567042476,17443.81787313382,2092.3388311137824,15544.935661832022,17191.715213702388
2021-08-18,19502.897434392937,17447.842491384054,2055.054943008883,15548.274945181332,17195.919696170058
2021-08-19,19826.15646061402,17451.867109634288,2374.2893509797323,15551.614228530643,17200.125206904693
2021-08-20,19822.345383004234,17455.891727884526,2366.453655119709,15554.953511879954,17204.331746157768
2021-08-21,19709.75422092552,17459.91634613476,2249.837874790759,15558.292795229263,17208.539314180827
2021-08-22,19628.02505230044,17463.940964384994,2164.0840879154457,15561.632078578576,17212.747911225466
2021-08-23,19670.504803035477,17467.965582635232,2202.5392204002455,15564.971361927885,17216.957537543352
2021-08-24,19672.23761625144,17471.990200885466,2200.247415365975,15568.310645277195,17221.168193386206
2021-08-25,19849.16369603101,17476.0148191357,2373.1488768953095,15571.649928626506,17225.37987900581
2021-08-26,19929.15903685057,17480.039437385938,2449.119599464633,15574.989211975817,17229.592594654012
2021-08-27,20107.196530436533,17484.064055636172,2623.132474800361,15578.328495325128,17233.806340582723
2021-08-28,20009.01974145891,17488.088673886406,2520.931067572503,15581.667778674437,17238.021117043914
2021-08-29,19892.57081925261,17492.113292136644,2400.4575271159665,15585.00706202375,17242.236924289613
2021-08-30,20082.727434027754,17496.13791038688,2586.589523640876,15588.346345373058,17246.453762571917
2021-08-31,19984.01414470111,17500.162528637113,2483.8516160639956,15591.68562872237,17250.67163214298
2021-09-01,19953.21000790481,17504.18714688735,2449.02286101746,15595.02491207168,17254.890533255017
2021-09-02,19961.10549016488,17508.211765137585,2452.893725027294,15598.36419542099,17259.110466160302
2021-09-03,19997.259166183176,17512.23638338782,2485.0227827953568,15601.703478770301,17263.331431111183
2021-09-04,19871.885464893992,17516.261001638057,2355.6244632559356,15605.04276211961,17267.553428360057
2021-09-05,19756.128179537376,17520.28561988829,2235.842559649085,15608.382045468923,17271.77645815939
