path,balance_y1,rate_y1,rate_shift,core_ratio,eve_path,nii_path,dEVE_path,dNII_path,worst_dEVE,worst_dNII
257,18929.37285311161,0.04231024207610443,0.0048102420761044345,0.8324315909652484,18820.842862399073,806.8152595979718,267.53650658914194,101.34877116585494,218.4048671027449,-277.23868589637726
258,18514.794257959526,0.033648273844110885,-0.003851726155889114,0.8829276781337004,18424.782949537894,629.1209559749727,-128.5234062720374,-76.34553245714415,-179.99643461534288,-446.6414176163346
259,28202.84364557234,0.04197230221689952,0.0044723022168995236,0.9028111480404192,28029.101191410864,1193.2862798021451,9475.794835600933,487.81979137002827,9396.49514465643,-76.23708154141832
260,20519.726190235302,0.01947738147657746,-0.01802261852342254,0.8115061177812497,20465.92154788162,405.91486830968154,1912.6151920716875,-299.55162012243534,1859.135297466888,-703.3320286073931
261,21631.4193229616,0.04269978806639193,0.0051997880663919305,0.8385537669742537,21505.38817923404,930.4590525180167,2952.0818234241087,224.99256408589986,2895.560040784738,-207.63582237333202
262,25602.292196107617,0.030775784789576526,-0.0067242152104234724,0.7618682463831861,25503.549330707578,795.2450810147843,6950.2429748976465,89.77859258266744,6888.415523576405,-422.26725133948503
263,15832.8337890823,0.03101815700208052,-0.006481842997919478,0.7749008661238034,15770.27059392784,495.70606255235214,-2783.035761882091,-209.76042587976474,-2821.8985697885637,-526.4171016614107
264,15807.796522794466,0.027981129290153315,-0.009518870709846684,0.861159346119701,15745.156923878643,447.4247848462629,-2808.149431931288,-258.04170358585395,-2851.344349976187,-574.1976340417432
265,27919.991590178106,0.03742951742054346,-7.048257945654196e-05,0.8276153500510959,27778.68525555158,1053.6967713845072,9225.378899741649,348.2302829523903,9152.87757648647,-210.16954885117195
266,18182.958332483224,0.03658191313774044,-0.0009180868622595609,0.8253285328252155,18093.203647040762,670.7948845581561,-460.1027087691691,-34.67160387396075,-507.2420618644137,-398.3307705236252
267,18527.1171714905,0.05224670707281108,0.014746707072811081,0.931292845793002,18381.687440107,974.4510509566259,-171.61891570292937,268.984562524509,-224.63845579475674,-101.557780905301
268,19890.58186560568,0.029854091981031946,-0.007645908018968053,0.9033427539766138,19802.580184166785,600.5531330014182,1249.2738283568542,-104.91335543069863,1192.4477547409952,-502.7249927428124
269,15578.803238524672,0.03775395158581423,0.0002539515858142327,0.8229335275207522,15499.733477722115,592.9689085448696,-3053.572878087816,-112.4975798872473,-3093.7864379149123,-424.0736446577407
270,17294.494871125462,0.04016547250788297,0.002665472507882974,0.8592242582030322,17197.24549478669,700.2138923214341,-1356.0608610232412,-5.252596110682816,-1402.490277689103,-351.14249353319195
271,19631.369290734663,0.038573306251209215,0.0010733062512092162,0.9260658069071066,19517.134267371624,764.0641632151571,963.8279115616933,58.59767478304025,906.9903867508801,-334.029711031653
272,22502.493416608922,0.032925421985406475,-0.004574578014593524,0.8712608601333153,22396.775507518396,748.2560251127375,3843.469151708465,42.789536680620586,3781.664205524299,-407.26033165155786
273,14541.991231801727,0.04510320861198709,0.007603208611987093,0.93054673283722,14443.039671268585,660.9648653256403,-4110.266684541346,-44.501623106476586,-4152.222610361401,-335.34144774251104
274,15444.374997093682,0.03785146099108441,0.0003514609910844138,0.8787249700437889,15360.569577209815,589.6813169306855,-3192.736778600116,-115.78517150143136,-3235.246127854174,-424.6726714433051
